"OBJECTID","STOPNAME","TRAPEZESTOPABBR","RUCUSSTOPABBR","STOPID","LATITUDE","LONGITUDE","ACCESSIBILITYMASK","ATSTREET","ONSTREET","POSITION","ORIENTATION","SERVICEPLANNINGSTOPTYPE","SHELTER","INSERT_TIMESTAMP","SDE_ID","SIGNUPID","SUPERVISOR_DISTRICT","shape","data_as_of","data_loaded_at"
"103447","Lincoln Way&Arguello Blvd SW-NS/BZ","LWAYARG1","LWAYARGL","5325","37.765984","-122.457956",,"ARGUELLO BLVD","LINCOLN WY","NS","SW","BZ","0","1757027498000","16412456","150","7","POINT (-122.457956 37.765984)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104911","Hahn St&Visitacion Ave SW-FS/SB","HAHNVIS0","HAHNVISI","7026","37.713301","-122.415486",,"VISITACION AVE","HAHN ST","FS","SW",,"0","1757027498000","16418711","150","10","POINT (-122.415486 37.713301)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102861","California St&Powell St NW-FS","CALIPOW0","CALIPOWL","3890","37.792068","-122.40942",,"POWELL ST","CALIFORNIA ST","FS","NW",,"1","1757027498000","16410607","150","3","POINT (-122.40942 37.792068)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103820","Church St&24TH St SE-NS/SI","CHUR24S1","CHUR24ST","3996","37.751591","-122.42735",,"24TH ST","CHURCH ST","NS","SE","SI","0","1757027498000","16417361","150","8","POINT (-122.42735 37.751591)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105077","Bryant St&25TH St SE-NS/BZ","BRYT25S1","BRYT25ST","3749","37.75111","-122.40889",,"25TH ST","BRYANT ST","NS","SE","BZ","0","1757027498000","16415903","150","9","POINT (-122.40889 37.75111)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104265","Moscow St&Excelsior Ave E-NS/PS","MSCWEXCL",,"7984","37.722717","-122.426454",,"BRAZIL AVE","MOSCOW ST",,,,"0","1757027498000","16419361","150","11","POINT (-122.426454 37.722717)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104451","20TH St&Pennsylvania Ave SW-NS/PS","20STPENO",,"8046","37.760146","-122.393532",,"MISSISSIPPI ST","20TH ST",,,,"0","1757027498000","16419705","150","10","POINT (-122.393532 37.760146)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103894","4th St&Market St S-FS/BB",".4STMRK1",".4STMRKT","3161","37.785527","-122.405675",,"MARKET ST","4TH ST","FS","SO","BZ","0","1757027498000","16414768","150","6","POINT (-122.405675 37.785527)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102866","Chestnut St&Webster St NE-NS/BZ","CHESWEB0","CHESWEBS","3958","37.801103","-122.434502",,"WEBSTER ST","CHESTNUT ST","NS","NE","BZ","0","1757027498000","16410623","150","2","POINT (-122.434502 37.801103)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104424","Market St&15th St W-FS/BZ","MRKT15ST","MRKT15ST","5653","37.76569","-122.4314",,"15TH ST","MARKET ST","FS","WE","BZ","0","1757027498000","16416390","150","8","POINT (-122.4314 37.76569)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104129","Sutter St&Leavenworth St NW-FS/BZ","SUTTLEA0","SUTTLEAV","6598","37.788429","-122.415269",,"LEAVENWORTH ST","SUTTER ST","FS","NW","BZ","0","1757027498000","16417931","150","3","POINT (-122.415269 37.788429)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104190","Silver Ave&Congdon St SW-NS/PS","SILVCON0","SILVCONG","6402","37.728561","-122.426085",,"CONGDON ST","SILVER AVE","NS","SW",,"0","1757027498000","16415105","150","11","POINT (-122.426085 37.728561)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105260","Randolph St&Arch St NE-NS/PS","RNDOARC1","RNDOARCH","6172","37.714342","-122.466982",,"ARCH ST","RANDOLPH ST","NS","NE",,"0","1757027498000","16414245","150","11","POINT (-122.466982 37.714342)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104506","Starr King Way&Gough St SE-FS/BZ","SKNGGOU1","SKNGGOUG","6425","37.78505","-122.424085",,"GOUGH ST","STARR KING WAY","FS","SE","BZ","0","1757027498000","16415399","150","2","POINT (-122.424085 37.78505)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105045","Sunset Blvd&Rivera St SW-FS/SB","SUNSRVRA",,"8159","37.745838","-122.49481",,"RIVERA ST","SUNSET BLVD",,,,"0","1757027498000","16419917","150","4","POINT (-122.49481 37.745838)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105074","47th Ave&Wawona St SW-FS/PS","47AVWAW0","47AVWAWO","3606","37.736018","-122.505366",,"WAWONA ST","47TH AVE","NS","NW",,"0","1757027498000","16415900","150","4","POINT (-122.505366 37.736018)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102669","Bayshore Blvd&Cortland Ave NE-FS/BZ","BSHRCOR1","BSHRCORT","3778","37.73986","-122.40677",,"CORTLAND AVE","BAY SHORE BLVD","FS","NE","BZ","0","1757027498000","16410138","150","10","POINT (-122.40677 37.73986)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103957","Noriega St&46th Ave SW-NS/PS","NORI46A1","NORI46AV","5762","37.752891","-122.505574",,"46TH AVE","NORIEGA ST","NS","SW",,"0","1757027498000","16417528","150","4","POINT (-122.505574 37.752891)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102635","Geary Blvd&3RD Ave NW-FS/BZ","GEAR 3A0","GEAR 3AV","4255","37.781179","-122.461305",,"03RD AVE","GEARY BLVD","NS","NE","BZ","0","1757027498000","16410452","150","1","POINT (-122.461305 37.781179)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103635","Quintara St&22nd Ave SW-NS/PS","QUIN22A1","QUIN22AV","6143","37.74845","-122.47943",,"22ND AVE","QUINTARA ST","NS","SW","FL","0","1757027498000","16413556","150","4","POINT (-122.47943 37.74845)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102681","Geary Blvd&Fillmore St NW-FS/BZ","GEARFIL0","GEARFILL","4295","37.784391","-122.43305",,"AVERY ST","GEARY BLVD","FS","NW","BZ","0","1757027498000","16410196","150","5","POINT (-122.43305 37.784391)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105303","Nevada St&Cortland Ave NW-NS/PS","NVDACOR1","NVDACORT","5770","37.73992","-122.41141",,"CORTLAND AVE","NEVADA ST","NS","NW",,"0","1757027498000","16417539","150","9","POINT (-122.41141 37.73992)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105032","Prague St&Russia Ave N-NS/SB","PRAGRUS0","PRAGRUSS","6085","37.71748","-122.42835",,"RUSSIA AVE","PRAGUE ST","NS","NO","FL","0","1757027498000","16418861","150","11","POINT (-122.42835 37.71748)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103601","Geary Blvd&Laguna St NE-NS/BZ","GEARLGN0","GEARLGNA","4304","37.785033","-122.427811",,"LAGUNA ST","GEARY BLVD","NS","NE","BZ","0","1757027498000","16413371","150","2","POINT (-122.427811 37.785033)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103194","Mason St&Greenwich St W-MI","MASNGNW1","MASNGNWH","5361","37.80183","-122.412924",,"GREENWICH ST","MASON ST","MI","WE",,"0","1757027498000","16411607","150","3","POINT (-122.412924 37.80183)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103229","Howth St&Mt Vernon Ave N-NS","HOWTMTV0","HOWTMTVN","5039","37.71978","-122.45164",,"MT VERNON AVE","HOWTH ST","NS","NO","FL","0","1757027498000","16411745","150","11","POINT (-122.45164 37.71978)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104255","Quintara St&17th Ave NE-NS/SB","QUIN17AV",,"7573","37.748833","-122.473799",,"17TH AVE","QUINTARA ST",,,,"0","1757027498000","16419334","150","7","POINT (-122.473799 37.748833)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104435","San Jose Ave&Santa Rosa Ave E-FS/SI","S.J.SRO1","S.J.SROS","6284","37.728991","-122.439922",,"SANTA ROSA AVE","SAN JOSE AVE","FS","EA","FL","0","1757027498000","16418260","150","11","POINT (-122.439922 37.728991)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103803","Persia Ave&Naples St W-NS/PS","PERSNAP0","PERSNAPL","5917","37.720853","-122.431356",,"NAPLES ST","PERSIA AVE","NS","WE",,"0","1757027498000","16414421","150","11","POINT (-122.431356 37.720853)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103738","Civic Center Station Outbound","CIVC ST0","CIVC STA","6997","37.77924","-122.414223",,"METRO TUNNEL","CIVIC CENTER STATION",,,,"0","1757027498000","16413893","150","5","POINT (-122.414223 37.77924)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105262","Felton St&Madison St N-MB","FELTMAD0","FELTMADI","4589","37.725598","-122.422043",,"MADISON ST","FELTON ST","MB","NO","FL","0","1757027498000","16414264","150","11","POINT (-122.422043 37.725598)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105247","Sloat Blvd&45th Ave NW-FS/BZ","SLOA45A1","SLOA45AV","6450","37.7356","-122.503407",,"45TH AVE","SLOAT BLVD","FS","NW","BZ","0","1757027498000","16414592","150","4","POINT (-122.503407 37.7356)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103119","Judah St&6th Ave NE-NS/PS","JUDA 6A0","JUDA 6AV","5190","37.762397","-122.462849",,"6TH AVE","JUDAH ST","NS","NE",,"0","1757027498000","16411295","150","7","POINT (-122.462849 37.762397)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104061","Powell St&Market St NE-FS","POWLMRK0","POWLMRKT","6063","37.784698","-122.407682",,"EDDY ST","POWELL ST","FS","NE",,"0","1757027498000","16419157","150","3","POINT (-122.407682 37.784698)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102148","9th Ave&Kirkham St NW-NS/BZ",".9AVKIR0","9AVKIRK","3216","37.760407","-122.466149",,"KIRKHAM ST","9TH AVE","NS","NW","BZ","0","1757027498000","16408994","150","7","POINT (-122.466149 37.760407)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104387","Brotherhood Way&Summit Way SE-FS/SB","BRHDSUM1",,"7798","37.713588","-122.474474",,"CHURCH ACCESS RD","BROTHERHOOD WY",,,,"0","1757027498000","16419465","150","7","POINT (-122.474474 37.713588)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104012","San Bruno Ave&Paul Ave SE-NS/PS","SBROPAU0","SBROPAUL","6363","37.723647","-122.401863",,"PAUL AVE","SAN BRUNO AVE","NS","SE",,"0","1757027498000","16417845","150","10","POINT (-122.401863 37.723647)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105068","Portola Dr&San Pablo Ave S-MI/BZ","PORTPAB1","PORTPABL","6117","37.74023","-122.46083",,"SAN PABLO AVE","PORTOLA DR","MI","SO","BZ","0","1757027498000","16415887","150","7","POINT (-122.46083 37.74023)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102519","Cortland Ave&Mission St E-NS/BZ","CORTMIS1","CORTMISS","4156","37.74101","-122.42267",,"MISSION ST","CORTLAND AVE","NS","EA","BZ","0","1757027498000","16409989","150","9","POINT (-122.42267 37.74101)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103043","Folsom St&9TH St E-FS/BZ","FOLS 9S1","FOLS 9ST","4663","37.773894","-122.411321",,"9TH ST","FOLSOM ST","FS","EA","BZ","0","1757027498000","16411105","150","6","POINT (-122.411321 37.773894)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102981","The Embarcadero&Folsom St SW-FS/SB","EMBRF120","EMBRFOLS","4511","37.790561","-122.389898",,"FOLSOM ST","THE EMBARCADERO","FS","SW",,"0","1757027498000","16410922","150","6","POINT (-122.389898 37.790561)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104609","Clarendon Ave&Galewood Circle E-MB","CLDNGLW1","CLDNGLWD","4033","37.753074","-122.455858",,"GALEWOOD CIR","CLARENDON AVE","MB","EA",,"0","1757027498000","16418431","150","7","POINT (-122.455858 37.753074)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103099","Fillmore St&O'Farrell St SE-NS/BZ","FILLOFA1","FILLOFAR","4633","37.783193","-122.432627",,"O'FARRELL ST","FILLMORE ST","NS","SE","BZ","0","1757027498000","16411258","150","5","POINT (-122.432627 37.783193)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105220","Powell St&North Point St SE-NS/SB","POWLN P1","POWLN PT","6065","37.806666","-122.412038",,"NORTH POINT ST","POWELL ST","NS","SE",,"0","1757027498000","16419067","150","3","POINT (-122.412038 37.806666)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103528","Mission St&Main St N-NS","MISSMAI0","MISSMAIN","5603","37.791965","-122.39493","1","MAIN ST","MISSION ST","NS","NO","BZ","0","1757027498000","16413302","150","6","POINT (-122.39493 37.791965)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102872","Chenery St&30TH St SE-NS/PS","CHNY30S1","CHNY30ST","3965","37.74202","-122.42575",,"30TH ST","CHENERY ST","NS","SE","FL","0","1757027498000","16410633","150","8","POINT (-122.42575 37.74202)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102445","Cesar Chavez St&Folsom St NW-FS/BB","CHAVFOL0","CHAVFOLS","3931","37.74834","-122.41398",,"FOLSOM ST","ARMY ST","FS","NW","BZ","0","1757027498000","16409529","150","9","POINT (-122.41398 37.74834)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104240","Crespi Dr&Varela Ave NE-NS/SB","CRSPVRE0","CRSPVREL","4207","37.7201","-122.47594",,"VARELA AVE","CRESPI DR","NS","NO",,"0","1757027498000","16418102","150","7","POINT (-122.47594 37.7201)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103377","Mission St&22nd St NE-FS/BB","MISS22S1","MISS22ST","5561","37.75582","-122.41871",,"22ND ST","MISSION ST","FS","NE","BB","0","1757027498000","16412616","150","9","POINT (-122.41871 37.75582)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103090","20th Ave&Stonestown Mall W-MB/PS","20STONEI","20AVSTONE","7211","37.729247","-122.4761",,,"20TH AVE","MB","SW","PS","0","1757027498000","16411245","150","7","POINT (-122.4761 37.729247)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104594","Silver Ave&Mission St SE-FS/BZ","SILVMIS0","SILVMISS","6415","37.72866","-122.431217",,"MISSION ST","SILVER AVE","FS","SE","BZ","0","1757027498000","16416639","150","11","POINT (-122.431217 37.72866)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104642","Ocean Ave & I-280 on-ramp NE-NS/SB","OCENI280",,"7804","37.723031","-122.446932","1","SAN JOSE AVE","OCEAN AVE",,,,"0","1757027498000","16419509","150","11","POINT (-122.446932 37.723031)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104273","Haight St&Fillmore St SW-NS/PS","HAITFILL",,"7636","37.772049","-122.430589",,"FILLMORE ST","HAIGHT ST","NS",,"PS","0","1757027498000","16419376","150","5","POINT (-122.430589 37.772049)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104962","Skyline Blvd&Sloat Blvd W-FS/PS","SKYLSLO0","SKYLSLOA","6434","37.733128","-122.497522",,"SUNSET BLVD ON RAMP","SKYLINE BLVD","FS","WE",,"0","1757027498000","16415793","150","7","POINT (-122.497522 37.733128)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102710","Geary Blvd&39TH Ave SW-NS/BZ","GEAR39A1","GEAR39AV","4283","37.779286","-122.499829",,"39TH AVE","GEARY BLVD","NS","SW","BZ","0","1757027498000","16410242","150","1","POINT (-122.499829 37.779286)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104160","Upper Ter&Buena Vista West Ave W-FS","UP TBV W","UP TBV W","6796","37.76582","-122.4428",,"BUENA VISTA WEST AVE","UPPER TER","FS","WE",,"0","1757027498000","16419219","150","8","POINT (-122.4428 37.76582)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105186","Masonic Ave&Fulton St SE-NS/RC","MSICFUL1","MSICFULT","5706","37.77571","-122.44636",,"FULTON ST","MASONIC AVE","NS","SE","BZ","0","1757027498000","16417211","150","5","POINT (-122.44636 37.77571)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104969","Palou Ave&Keith St W-FS/SB","PALUKETI","PALUKETH","5873","37.732055","-122.387367",,"KEITH ST","PALOU AVE","FS","NO",,"0","1757027498000","16415813","150","10","POINT (-122.387367 37.732055)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104339","Market St&1st St S-NS/SI","MRKT 1ST","MRKT 1ST","7264","37.79094","-122.399195",,"1ST ST","MARKET ST","NS","SO","SI","0","1757027498000","16418134","150","6","POINT (-122.399195 37.79094)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104665","Brotherhood Way&Summit Way NW-FS/SB","BRHDSUM0",,"7793","37.713758","-122.474566",,"CHURCH ACCESS RD","BROTHERHOOD WY",,,,"0","1757027498000","16419568","150","7","POINT (-122.474566 37.713758)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103823","Cortland Ave&Bradford St N-MB/PS","CORTBRF1","CORTBRFD","4147","37.739791","-122.409746",,"BRADFORD ST","CORTLAND AVE","MB","NO",,"0","1757027498000","16417373","150","9","POINT (-122.409746 37.739791)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103463","Mission St&Appleton Ave E-FS/BZ","MISSAPT1","MISSAPTN","5577","37.738867","-122.423871",,"APPLETON AVE","MISSION ST","FS","EA","BZ","0","1757027498000","16412559","150","9","POINT (-122.423871 37.738867)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103919","Sunnydale Ave&Garrison Ave SW-NS","SUNYGAR0","SUNYGARR","6573","37.710981","-122.413024",,"ARGONAUT AVE","GARRISON AVE","NS","SW",,"0","1757027498000","16414459","150","10","POINT (-122.413024 37.710981)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102903","Diamond St&Cesar Chavez St SW-FS/PS","DIAMCHA0","DIAMARMY","4385","37.747068","-122.43599",,"CESAR CHAVEZ ST","DIAMOND ST","FS","SW",,"0","1757027498000","16410702","150","8","POINT (-122.43599 37.747068)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104849","Folsom St&22ND St NE-FS/BB","FOLS22S1","FOLS22ST","4675","37.755951","-122.414332",,"22ND ST","FOLSOM ST","FS","NE",,"0","1757027498000","16418656","150","9","POINT (-122.414332 37.755951)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103933","Ulloa St&Lenox Way NW-FS","ULOALEN0","ULOALENX","6738","37.741125","-122.466155",,"LENOX WAY","ULLOA ST","FS","NW",,"0","1757027498000","16414505","150","7","POINT (-122.466155 37.741125)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104800","Taylor St&Bay St SE-FS","TAYLBAY0","TAYLBAY.","6642","37.805231","-122.415192",,"FRANCISCO ST","TAYLOR ST","MB","EA",,"0","1757027498000","16415623","150","3","POINT (-122.415192 37.805231)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103955","Market St&Dolores St S-NS/SI","MRKTDLR1","MRKTDLRS","5668","37.76888","-122.427103",,"DOLORES ST","MARKET ST","NS","SO","SI","0","1757027498000","16417510","150","8","POINT (-122.427103 37.76888)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102804","Crescent Ave&Andover St SW-NS/PS","CRESAND1","CRESANDV","4190","37.734832","-122.416942",,"ANDOVER ST","CRESCENT AVE","NS","SW",,"0","1757027498000","16410464","150","9","POINT (-122.416942 37.734832)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104247","3rd ST&22nd St FS NE-BZ",".3ST22ST",,"7473","37.758074","-122.388239",,"22ND ST","3RD ST",,,,"0","1757027498000","16419289","150","10","POINT (-122.388239 37.758074)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103081","Frederick St&Stanyan St NW-FS/BZ","FREDSTA0","FREDSTAN","4718","37.766413","-122.453257",,"STANYAN ST","FREDERICK ST","FS","NW","BZ","0","1757027498000","16411224","150","5","POINT (-122.453257 37.766413)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103548","Market St&Larkin St N-NS/SI","MRKTLAR0","MRKTLARK","5680","37.777598","-122.416236",,"LARKIN ST","MARKET ST","NS","EA","SI","0","1757027498000","16413091","150","6","POINT (-122.416236 37.777598)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102127","17th Ave&Rivera St NW-NS","17AVRVR1","17AVRVRA","3304","37.74698","-122.47391",,"RIVERA ST","17TH AVE","NS","NW",,"0","1757027498000","16408948","150","7","POINT (-122.47391 37.74698)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105007","3rd St&Warriors Way NE-FS/SB","3STWARR",,"7321","37.769049","-122.389228",,"PIERPOINT LN","03RD ST",,,,"0","1757027498000","16417002","150","6","POINT (-122.389228 37.769049)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102523","California St&Davis St SW-NS","CALIDAV1","CALIDAVS","3857","37.79342","-122.397749",,"DAVIS ST","CALIFORNIA ST","NS","SW",,"0","1757027498000","16409998","150","3","POINT (-122.397749 37.79342)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103643","Teresita Blvd&Foerster St SE-NS/SB","TEREFOE1","TEREFOER","6668","37.735523","-122.446325",,"FOERSTER ST","TERESITA BLVD","NS","SE",,"0","1757027498000","16413581","150","7","POINT (-122.446325 37.735523)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104405","25th Ave&El Camino Del Mar SE-NS/PS","25AVECD1","25AVECDM","3497","37.787536","-122.485139",,"LINCOLN BLVD","EL CAMINO DEL MAR","NS","SE",,"0","1757027498000","16415232","150","1","POINT (-122.485139 37.787536)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103307","Lincoln Way&5th Ave SE-FS/BZ","LWAY 5A1","LWAY 5AV","5297","37.766047","-122.461887",,"5TH AVE","LINCOLN WY","FS","SE","BZ","0","1757027498000","16412039","150","7","POINT (-122.461887 37.766047)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103000","Eddy St&Hyde St SE-FS/BZ","EDDYHYD1","EDDYHYDE","4479","37.783478","-122.415718",,"HYDE ST","EDDY ST","FS","SE","BZ","0","1757027498000","16410970","150","5","POINT (-122.415718 37.783478)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103960","Third Street&Marin St NW-NS/SB",".3STMRN0",,"7378","37.749097","-122.387571",,"MARIN ST","3RD ST",,,,"0","1757027498000","16417742","150","10","POINT (-122.387571 37.749097)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103300","La Salle Ave&Ingalls St NE-FS","LSALING0","LSALINGL","5288","37.73077","-122.3814",,"INGALLS ST","LA SALLE AVE","FS","NE","FL","0","1757027498000","16412032","150","10","POINT (-122.3814 37.73077)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104920","Persia Ave&Madrid St W-NS/SB","PERSMAD0","PERSMADR","5911","37.721612","-122.432959",,"MADRID ST","PERSIA AVE","NS","WE",,"0","1757027498000","16418749","150","11","POINT (-122.432959 37.721612)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103552","Market St&New Montgomery St NS/SI","MRKTNMG1","MRKTNMGY","5685","37.788613","-122.402163",,"NEW MONTGOMERY ST","MARKET ST","NS","SO","SI","0","1757027498000","16413139","150","6","POINT (-122.402163 37.788613)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
